"Domain.Code","Domain","Area.Code..FAO.","Area","Element.Code","Element","Item.Code","Item","Year.Code","Year","Unit","Value","Flag","Flag.Description"
"LC","Land Cover",203,"Spain",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2004,2004,"1000 ha",346.6362,"FC","Calculated data"
"LC","Land Cover",203,"Spain",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2005,2005,"1000 ha",367.5391,"FC","Calculated data"
"LC","Land Cover",203,"Spain",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2006,2006,"1000 ha",383.9778,"FC","Calculated data"
"LC","Land Cover",203,"Spain",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2007,2007,"1000 ha",402.3637,"FC","Calculated data"
"LC","Land Cover",203,"Spain",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2008,2008,"1000 ha",415.4193,"FC","Calculated data"
"LC","Land Cover",203,"Spain",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2009,2009,"1000 ha",429.2713,"FC","Calculated data"
"LC","Land Cover",203,"Spain",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2010,2010,"1000 ha",442.4664,"FC","Calculated data"
"LC","Land Cover",203,"Spain",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2011,2011,"1000 ha",455.3535,"FC","Calculated data"
"LC","Land Cover",203,"Spain",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2012,2012,"1000 ha",471.2573,"FC","Calculated data"
"LC","Land Cover",203,"Spain",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2013,2013,"1000 ha",494.5261,"FC","Calculated data"
"LC","Land Cover",203,"Spain",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2014,2014,"1000 ha",519.2538,"FC","Calculated data"
"LC","Land Cover",203,"Spain",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2015,2015,"1000 ha",535.8727,"FC","Calculated data"
"LC","Land Cover",203,"Spain",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2016,2016,"1000 ha",536.175,"FC","Calculated data"
"LC","Land Cover",203,"Spain",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2017,2017,"1000 ha",576.5857,"FC","Calculated data"
"LC","Land Cover",203,"Spain",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2018,2018,"1000 ha",597.8025,"FC","Calculated data"
"LC","Land Cover",203,"Spain",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2019,2019,"1000 ha",601.1798,"FC","Calculated data"
"LC","Land Cover",203,"Spain",5008,"Area from CCI_LC",6974,"Tree-covered areas",1992,1992,"1000 ha",13008.1633,"FC","Calculated data"
"LC","Land Cover",203,"Spain",5008,"Area from CCI_LC",6974,"Tree-covered areas",1993,1993,"1000 ha",13008.4946,"FC","Calculated data"
"LC","Land Cover",203,"Spain",5008,"Area from CCI_LC",6974,"Tree-covered areas",1994,1994,"1000 ha",13008.8996,"FC","Calculated data"
"LC","Land Cover",203,"Spain",5008,"Area from CCI_LC",6974,"Tree-covered areas",1995,1995,"1000 ha",12937.6258,"FC","Calculated data"
"LC","Land Cover",203,"Spain",5008,"Area from CCI_LC",6974,"Tree-covered areas",1996,1996,"1000 ha",12925.8886,"FC","Calculated data"
"LC","Land Cover",203,"Spain",5008,"Area from CCI_LC",6974,"Tree-covered areas",1997,1997,"1000 ha",12895.5685,"FC","Calculated data"
"LC","Land Cover",203,"Spain",5008,"Area from CCI_LC",6974,"Tree-covered areas",1998,1998,"1000 ha",12845.1283,"FC","Calculated data"
"LC","Land Cover",203,"Spain",5008,"Area from CCI_LC",6974,"Tree-covered areas",1999,1999,"1000 ha",12626.3057,"FC","Calculated data"
"LC","Land Cover",203,"Spain",5008,"Area from CCI_LC",6974,"Tree-covered areas",2000,2000,"1000 ha",12578.0143,"FC","Calculated data"
"LC","Land Cover",203,"Spain",5008,"Area from CCI_LC",6974,"Tree-covered areas",2001,2001,"1000 ha",12589.686,"FC","Calculated data"
"LC","Land Cover",203,"Spain",5008,"Area from CCI_LC",6974,"Tree-covered areas",2002,2002,"1000 ha",12540.0507,"FC","Calculated data"
"LC","Land Cover",203,"Spain",5008,"Area from CCI_LC",6974,"Tree-covered areas",2003,2003,"1000 ha",12514.2859,"FC","Calculated data"
"LC","Land Cover",203,"Spain",5008,"Area from CCI_LC",6974,"Tree-covered areas",2004,2004,"1000 ha",12421.3528,"FC","Calculated data"
"LC","Land Cover",203,"Spain",5008,"Area from CCI_LC",6974,"Tree-covered areas",2005,2005,"1000 ha",12434.6715,"FC","Calculated data"
"LC","Land Cover",203,"Spain",5008,"Area from CCI_LC",6974,"Tree-covered areas",2006,2006,"1000 ha",12431.4497,"FC","Calculated data"
"LC","Land Cover",203,"Spain",5008,"Area from CCI_LC",6974,"Tree-covered areas",2007,2007,"1000 ha",12456.2805,"FC","Calculated data"
"LC","Land Cover",203,"Spain",5008,"Area from CCI_LC",6974,"Tree-covered areas",2008,2008,"1000 ha",12488.2607,"FC","Calculated data"
"LC","Land Cover",203,"Spain",5008,"Area from CCI_LC",6974,"Tree-covered areas",2009,2009,"1000 ha",12493.8062,"FC","Calculated data"
"LC","Land Cover",203,"Spain",5008,"Area from CCI_LC",6974,"Tree-covered areas",2010,2010,"1000 ha",12480.3224,"FC","Calculated data"
"LC","Land Cover",203,"Spain",5008,"Area from CCI_LC",6974,"Tree-covered areas",2011,2011,"1000 ha",12469.5783,"FC","Calculated data"
"LC","Land Cover",203,"Spain",5008,"Area from CCI_LC",6974,"Tree-covered areas",2012,2012,"1000 ha",12430.8479,"FC","Calculated data"
"LC","Land Cover",203,"Spain",5008,"Area from CCI_LC",6974,"Tree-covered areas",2013,2013,"1000 ha",12425.2249,"FC","Calculated data"
"LC","Land Cover",203,"Spain",5008,"Area from CCI_LC",6974,"Tree-covered areas",2014,2014,"1000 ha",12404.4421,"FC","Calculated data"
"LC","Land Cover",203,"Spain",5008,"Area from CCI_LC",6974,"Tree-covered areas",2015,2015,"1000 ha",12405.0405,"FC","Calculated data"
"LC","Land Cover",203,"Spain",5008,"Area from CCI_LC",6974,"Tree-covered areas",2016,2016,"1000 ha",12461.5644,"FC","Calculated data"
"LC","Land Cover",203,"Spain",5008,"Area from CCI_LC",6974,"Tree-covered areas",2017,2017,"1000 ha",12493.295,"FC","Calculated data"
"LC","Land Cover",203,"Spain",5008,"Area from CCI_LC",6974,"Tree-covered areas",2018,2018,"1000 ha",12542.6207,"FC","Calculated data"
"LC","Land Cover",203,"Spain",5008,"Area from CCI_LC",6974,"Tree-covered areas",2019,2019,"1000 ha",12545.0718,"FC","Calculated data"
"LC","Land Cover",210,"Sweden",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1992,1992,"1000 ha",82.7746,"FC","Calculated data"
"LC","Land Cover",210,"Sweden",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1993,1993,"1000 ha",85.1463,"FC","Calculated data"
"LC","Land Cover",210,"Sweden",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1994,1994,"1000 ha",88.0062,"FC","Calculated data"
"LC","Land Cover",210,"Sweden",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1995,1995,"1000 ha",91.1218,"FC","Calculated data"
"LC","Land Cover",210,"Sweden",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1996,1996,"1000 ha",93.9411,"FC","Calculated data"
"LC","Land Cover",210,"Sweden",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1997,1997,"1000 ha",96.272,"FC","Calculated data"
"LC","Land Cover",210,"Sweden",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1998,1998,"1000 ha",98.5855,"FC","Calculated data"
"LC","Land Cover",210,"Sweden",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1999,1999,"1000 ha",100.9513,"FC","Calculated data"
"LC","Land Cover",210,"Sweden",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2000,2000,"1000 ha",103.4683,"FC","Calculated data"
"LC","Land Cover",210,"Sweden",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2001,2001,"1000 ha",111.3214,"FC","Calculated data"
"LC","Land Cover",210,"Sweden",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2002,2002,"1000 ha",120.2325,"FC","Calculated data"
"LC","Land Cover",210,"Sweden",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2003,2003,"1000 ha",125.2722,"FC","Calculated data"
"LC","Land Cover",210,"Sweden",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2004,2004,"1000 ha",128.6843,"FC","Calculated data"
"LC","Land Cover",210,"Sweden",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2005,2005,"1000 ha",133.91,"FC","Calculated data"
"LC","Land Cover",210,"Sweden",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2006,2006,"1000 ha",136.1189,"FC","Calculated data"
"LC","Land Cover",210,"Sweden",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2007,2007,"1000 ha",137.6942,"FC","Calculated data"
"LC","Land Cover",210,"Sweden",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2008,2008,"1000 ha",139.1823,"FC","Calculated data"
"LC","Land Cover",210,"Sweden",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2009,2009,"1000 ha",139.6822,"FC","Calculated data"
"LC","Land Cover",210,"Sweden",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2010,2010,"1000 ha",140.2228,"FC","Calculated data"
"LC","Land Cover",210,"Sweden",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2011,2011,"1000 ha",140.6239,"FC","Calculated data"
"LC","Land Cover",210,"Sweden",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2012,2012,"1000 ha",141.1703,"FC","Calculated data"
"LC","Land Cover",210,"Sweden",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2013,2013,"1000 ha",141.4842,"FC","Calculated data"
"LC","Land Cover",210,"Sweden",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2014,2014,"1000 ha",141.769,"FC","Calculated data"
"LC","Land Cover",210,"Sweden",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2015,2015,"1000 ha",142.0248,"FC","Calculated data"
"LC","Land Cover",210,"Sweden",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2016,2016,"1000 ha",142.2515,"FC","Calculated data"
"LC","Land Cover",210,"Sweden",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2017,2017,"1000 ha",144.4022,"FC","Calculated data"
"LC","Land Cover",210,"Sweden",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2018,2018,"1000 ha",144.9428,"FC","Calculated data"
"LC","Land Cover",210,"Sweden",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2019,2019,"1000 ha",146.6692,"FC","Calculated data"
"LC","Land Cover",210,"Sweden",5008,"Area from CCI_LC",6974,"Tree-covered areas",1992,1992,"1000 ha",29849.9098,"FC","Calculated data"
"LC","Land Cover",210,"Sweden",5008,"Area from CCI_LC",6974,"Tree-covered areas",1993,1993,"1000 ha",29849.2983,"FC","Calculated data"
"LC","Land Cover",210,"Sweden",5008,"Area from CCI_LC",6974,"Tree-covered areas",1994,1994,"1000 ha",29848.1021,"FC","Calculated data"
"LC","Land Cover",210,"Sweden",5008,"Area from CCI_LC",6974,"Tree-covered areas",1995,1995,"1000 ha",29844.1873,"FC","Calculated data"
"LC","Land Cover",210,"Sweden",5008,"Area from CCI_LC",6974,"Tree-covered areas",1996,1996,"1000 ha",29766.3768,"FC","Calculated data"
"LC","Land Cover",210,"Sweden",5008,"Area from CCI_LC",6974,"Tree-covered areas",1997,1997,"1000 ha",29722.7648,"FC","Calculated data"
"LC","Land Cover",210,"Sweden",5008,"Area from CCI_LC",6974,"Tree-covered areas",1998,1998,"1000 ha",29668.4017,"FC","Calculated data"
"LC","Land Cover",210,"Sweden",5008,"Area from CCI_LC",6974,"Tree-covered areas",1999,1999,"1000 ha",29561.8991,"FC","Calculated data"
"LC","Land Cover",210,"Sweden",5008,"Area from CCI_LC",6974,"Tree-covered areas",2000,2000,"1000 ha",29400.2541,"FC","Calculated data"
"LC","Land Cover",210,"Sweden",5008,"Area from CCI_LC",6974,"Tree-covered areas",2001,2001,"1000 ha",29409.7918,"FC","Calculated data"
"LC","Land Cover",210,"Sweden",5008,"Area from CCI_LC",6974,"Tree-covered areas",2002,2002,"1000 ha",29380.6587,"FC","Calculated data"
"LC","Land Cover",210,"Sweden",5008,"Area from CCI_LC",6974,"Tree-covered areas",2003,2003,"1000 ha",29333.4694,"FC","Calculated data"
"LC","Land Cover",210,"Sweden",5008,"Area from CCI_LC",6974,"Tree-covered areas",2004,2004,"1000 ha",29306.9459,"FC","Calculated data"
"LC","Land Cover",210,"Sweden",5008,"Area from CCI_LC",6974,"Tree-covered areas",2005,2005,"1000 ha",29239.5411,"FC","Calculated data"
"LC","Land Cover",210,"Sweden",5008,"Area from CCI_LC",6974,"Tree-covered areas",2006,2006,"1000 ha",29228.7196,"FC","Calculated data"
"LC","Land Cover",210,"Sweden",5008,"Area from CCI_LC",6974,"Tree-covered areas",2007,2007,"1000 ha",29240.3689,"FC","Calculated data"
"LC","Land Cover",210,"Sweden",5008,"Area from CCI_LC",6974,"Tree-covered areas",2008,2008,"1000 ha",29265.3687,"FC","Calculated data"
"LC","Land Cover",210,"Sweden",5008,"Area from CCI_LC",6974,"Tree-covered areas",2009,2009,"1000 ha",29224.1922,"FC","Calculated data"
"LC","Land Cover",210,"Sweden",5008,"Area from CCI_LC",6974,"Tree-covered areas",2010,2010,"1000 ha",29102.5309,"FC","Calculated data"
"LC","Land Cover",210,"Sweden",5008,"Area from CCI_LC",6974,"Tree-covered areas",2011,2011,"1000 ha",28953.6404,"FC","Calculated data"
"LC","Land Cover",210,"Sweden",5008,"Area from CCI_LC",6974,"Tree-covered areas",2012,2012,"1000 ha",28927.3572,"FC","Calculated data"
"LC","Land Cover",210,"Sweden",5008,"Area from CCI_LC",6974,"Tree-covered areas",2013,2013,"1000 ha",28910.0125,"FC","Calculated data"
"LC","Land Cover",210,"Sweden",5008,"Area from CCI_LC",6974,"Tree-covered areas",2014,2014,"1000 ha",28848.9643,"FC","Calculated data"
"LC","Land Cover",210,"Sweden",5008,"Area from CCI_LC",6974,"Tree-covered areas",2015,2015,"1000 ha",28840.5531,"FC","Calculated data"
"LC","Land Cover",210,"Sweden",5008,"Area from CCI_LC",6974,"Tree-covered areas",2016,2016,"1000 ha",28754.7949,"FC","Calculated data"
"LC","Land Cover",210,"Sweden",5008,"Area from CCI_LC",6974,"Tree-covered areas",2017,2017,"1000 ha",28633.427,"FC","Calculated data"
"LC","Land Cover",210,"Sweden",5008,"Area from CCI_LC",6974,"Tree-covered areas",2018,2018,"1000 ha",28133.2749,"FC","Calculated data"
"LC","Land Cover",210,"Sweden",5008,"Area from CCI_LC",6974,"Tree-covered areas",2019,2019,"1000 ha",27669.6203,"FC","Calculated data"
"LC","Land Cover",211,"Switzerland",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1992,1992,"1000 ha",66.1558,"FC","Calculated data"
"LC","Land Cover",211,"Switzerland",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1993,1993,"1000 ha",68.1147,"FC","Calculated data"
"LC","Land Cover",211,"Switzerland",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1994,1994,"1000 ha",70.3352,"FC","Calculated data"
"LC","Land Cover",211,"Switzerland",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1995,1995,"1000 ha",72.6545,"FC","Calculated data"
"LC","Land Cover",211,"Switzerland",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1996,1996,"1000 ha",74.9622,"FC","Calculated data"
"LC","Land Cover",211,"Switzerland",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1997,1997,"1000 ha",77.4385,"FC","Calculated data"
"LC","Land Cover",211,"Switzerland",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1998,1998,"1000 ha",80.0368,"FC","Calculated data"
"LC","Land Cover",211,"Switzerland",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1999,1999,"1000 ha",82.8967,"FC","Calculated data"
"LC","Land Cover",211,"Switzerland",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2000,2000,"1000 ha",85.4776,"FC","Calculated data"
"LC","Land Cover",211,"Switzerland",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2001,2001,"1000 ha",92.0403,"FC","Calculated data"
"LC","Land Cover",211,"Switzerland",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2002,2002,"1000 ha",104.4332,"FC","Calculated data"
"LC","Land Cover",211,"Switzerland",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2003,2003,"1000 ha",118.5468,"FC","Calculated data"
"LC","Land Cover",211,"Switzerland",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2004,2004,"1000 ha",131.8465,"FC","Calculated data"
"LC","Land Cover",211,"Switzerland",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2005,2005,"1000 ha",132.637,"FC","Calculated data"
"LC","Land Cover",211,"Switzerland",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2006,2006,"1000 ha",133.1893,"FC","Calculated data"
"LC","Land Cover",211,"Switzerland",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2007,2007,"1000 ha",133.8112,"FC","Calculated data"
