DATAFLOW,LAST UPDATE,freq,indic_ag,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,EE,2019,13.7,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,EL,2005,34.5,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,EL,2006,34.3,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,EL,2007,34.6,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,EL,2008,32.4,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,EL,2009,34.3,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,EL,2010,33.4,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,EL,2011,32.5,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,EL,2012,33.6,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,EL,2013,30.4,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,EL,2014,30.9,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,EL,2015,31.8,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,EL,2016,29.7,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,EL,2017,30.7,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,EL,2018,31.3,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,EL,2019,31.5,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,ES,2005,34.7,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,ES,2006,30.7,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,ES,2007,30.9,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,ES,2008,30.4,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,ES,2009,25.6,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,ES,2010,33,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,ES,2011,29,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,ES,2012,33.6,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,ES,2013,33.9,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,ES,2014,35,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,ES,2015,32.9,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,ES,2016,30.5,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,ES,2017,31.5,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,ES,2018,31.5,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,ES,2019,30.4,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,FI,2005,36.9,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,FI,2006,41.5,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,FI,2007,42,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,FI,2008,29,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,FI,2009,39.5,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,FI,2010,33.1,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,FI,2011,30.8,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,FI,2012,38.2,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,FI,2013,38.4,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,FI,2014,37.6,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,FI,2015,34.5,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,FI,2016,38.4,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,FI,2017,32.1,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,FI,2018,32.2,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,FI,2019,36.8,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,FR,2005,37.3,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,FR,2006,37.5,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,FR,2007,35,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,FR,2008,33.5,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,FR,2009,32.8,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,FR,2010,33.2,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,FR,2011,33.9,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,FR,2012,33.2,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,FR,2013,29.9,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,FR,2014,28,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,FR,2015,31,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,FR,2016,30.2,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,FR,2017,31.2,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,FR,2018,30.9,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,FR,2019,29.7,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,HR,2013,34.1,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,HR,2014,32.8,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,HR,2015,34.2,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,HR,2016,30.8,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,HR,2017,30.6,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,HR,2018,23.2,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,HR,2019,23.8,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,HU,2005,33.6,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,HU,2006,35.8,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,HU,2007,35.3,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,HU,2008,32.4,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,HU,2009,34,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,HU,2010,33.3,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,HU,2011,33.9,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,HU,2012,32.5,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,HU,2013,32.3,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,HU,2014,32.4,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,HU,2015,36.8,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,HU,2016,31.4,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,HU,2017,31.3,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,HU,2018,36,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,HU,2019,33.9,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,IE,2005,35,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,IE,2006,32.9,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,IE,2007,31.9,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,IE,2008,31.8,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,IE,2009,33.3,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,IE,2010,33,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,IE,2011,31.4,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,IE,2012,31.6,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,IE,2013,31.4,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,IE,2014,29.4,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,IE,2015,28.7,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,IE,2016,27.6,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,IE,2017,26.2,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,IE,2018,28.1,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,IE,2019,28.8,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,IT,2005,35.1,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,IT,2006,33.5,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,IT,2007,35.1,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,IT,2008,35.4,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,IT,2009,32.6,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,IT,2010,33.2,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,IT,2011,30.8,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,IT,2012,30,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,IT,2013,30.5,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,IT,2014,31.4,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,IT,2015,31.4,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,IT,2016,31.5,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,IT,2017,30.9,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,IT,2018,30.3,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,IT,2019,31,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,LT,2005,42.5,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,LT,2006,48.6,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,LT,2007,39.8,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,LT,2008,37.3,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,LT,2009,34,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,LT,2010,33.2,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,LT,2011,32.6,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,LT,2012,27.5,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,LT,2013,25.9,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,LT,2014,25.3,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,LT,2015,23,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,LT,2016,19.4,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,LT,2017,21.7,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,LT,2018,23.1,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,LT,2019,21,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,LU,2005,38.6,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,LU,2006,40.8,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,LU,2007,39,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,LU,2008,39,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,LU,2009,35.7,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,LU,2010,33.7,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,LU,2011,34.5,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,LU,2012,31.5,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,LU,2013,28.5,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,LU,2014,30,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,LU,2015,29.5,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,LU,2016,24.5,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,LU,2017,21.3,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,LU,2018,22.5,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,LU,2019,21.1,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,LV,2005,38.3,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,LV,2006,32.2,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,LV,2007,34.7,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,LV,2008,34.1,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,LV,2009,30.9,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,LV,2010,33.3,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,LV,2011,31.8,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,LV,2012,27.9,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,LV,2013,24.3,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,LV,2014,26.4,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,LV,2015,24.2,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,LV,2016,24.3,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,LV,2017,20.7,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,LV,2018,21.5,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,LV,2019,19.5,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,MT,2005,30.8,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,MT,2006,37.8,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,MT,2007,46.2,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,MT,2008,30.9,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,MT,2009,34.4,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,MT,2010,33.7,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,MT,2011,33.6,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,MT,2012,38.5,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,MT,2013,35.7,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,MT,2014,32.5,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,MT,2015,26.7,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,MT,2016,27.3,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,MT,2017,31.3,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,MT,2018,32.8,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,MT,2019,30.3,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,NL,2005,35.2,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,NL,2006,32.8,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,NL,2007,34.8,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,NL,2008,29.3,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,NL,2009,33,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,NL,2010,33.3,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,NL,2011,32.7,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,NL,2012,31.9,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,NL,2013,30.8,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,NL,2014,30.3,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,NL,2015,25.7,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,NL,2016,26,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,NL,2017,23.7,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,NL,2018,26.2,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,NL,2019,28.3,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,PL,2005,37.1,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,PL,2006,37.8,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,PL,2007,36.8,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,PL,2008,33.7,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,PL,2009,34.4,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,PL,2010,33.5,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,PL,2011,34.1,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,PL,2012,32.4,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,PL,2013,32.6,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,PL,2014,32.8,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,PL,2015,31.4,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,PL,2016,33.2,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,PL,2017,34.6,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,PL,2018,34.6,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,PL,2019,34.7,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,PT,2005,34.1,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,PT,2006,34.9,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,PT,2007,32.5,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,PT,2008,28.7,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,PT,2009,30.9,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,PT,2010,33.4,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,PT,2011,30,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,PT,2012,38.6,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,PT,2013,35.5,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,PT,2014,32.8,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,PT,2015,28.1,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,PT,2016,27.7,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,PT,2017,32.6,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,PT,2018,26.2,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,PT,2019,30.8,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,RO,2007,19.6,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,RO,2008,25.7,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,RO,2009,25.5,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,RO,2010,33.1,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,RO,2011,34,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,RO,2012,35.5,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,RO,2013,29.8,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,RO,2014,27.1,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,RO,2015,31.2,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,RO,2016,29.7,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,RO,2017,32,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,RO,2018,12.7,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,RO,2019,20.1,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,SE,2005,34.3,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,SE,2006,34.7,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,SE,2007,34,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,SE,2008,31.5,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,SE,2009,33.9,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,SE,2010,33.8,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,SE,2011,31.8,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,SE,2012,30.1,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,SE,2013,29.4,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,SE,2014,35,
